"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ALL THREE GENES ","NO CHRNB4 ALL THREE GENES","NO CHRNB4 BHLHE22 & CCK","NO CHRNB4 CHAT & CCK","NO CHRNB4 CHAT & BHLHE22","NO CHRNB4 CCK","NO CHRNB4 BHLHE22","NO FLOURESCENCE","BHLHE22 & CCK","CCK","BHLHE22","JUST CHRNB4","CHAT & CCK","CHAT","CHAT & BHLHE22","NO CHRNB4 CHAT","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","25xSil Opal 520 Copies","25xSil Opal 520 Area (µm²)","25xSil Opal 520 Classification","25xSil Opal 520 Cell Intensity","25xSil Opal 520 Avg Intensity","20x Opal 570 Copies","20x Opal 570 Area (µm²)","20x Opal 570 Classification","20x Opal 570 Cell Intensity","20x Opal 570 Avg Intensity","20x Opal 620 Copies","20x Opal 620 Area (µm²)","20x Opal 620 Classification","20x Opal 620 Cell Intensity","20x Opal 620 Avg Intensity","20x Opal 690 Copies","20x Opal 690 Area (µm²)","20x Opal 690 Classification","20x Opal 690 Cell Intensity","20x Opal 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2042","49","73","6663","6690","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1218.0905","0","274.21466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.86135","71.695595","16.165758","20.514816","0.625978"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2043","25","48","6667","6694","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1621.0806","0","360.96756","1","0.68499","1","212.16415","309.73334","0","0","0","0","0","0","0","0","0","0","1","0.867654","1","473.00827","545.1579","92.19962","71.78693","20.412695","20.30112","0.858043"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2044","256","290","6680","6708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2592.1023","0","480.2422","0","0","0","0","0","2","1.004652","1","280.38913","279.0909","0","0","0","0","0","0","0","0","0","0","134.12099","94.84824","39.272747","29.062656","0.755821"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2045","-6","18","6698","6725","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2393.0796","0","622.0645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.040215","67.22033","29.819887","25.64352","0.789307"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2046","18","41","6700","6724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2379.4883","0","465.40955","0","0","0","0","0","1","0.365328","1","99.871506","273.375","0","0","0","0","0","0","0","0","0","0","84.89307","61.329414","23.563648","21.796993","0.718908"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2047","196","230","6703","6738","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1583.0884","0","297.4764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.85506","111.288","63.567047","34.61875","0.891391"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2048","378","407","6722","6755","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1795.607","0","348.21295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.5544","94.57425","34.980145","28.84896","0.696895"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2049","319","352","6726","6756","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1904.1279","0","472.45547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.52353","98.95818","43.56535","29.91744","0.806589"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2050","310","350","6765","6795","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2297.6982","0","492.13577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168.96414","114.347626","54.616516","37.183105","0.655266"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2051","1438","1468","6800","6827","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1222.2946","0","260.96237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114.75861","83.75141","31.007202","25.64352","0.803163"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2052","1463","1497","6809","6842","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1121.7117","0","260.17133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151.8394","104.48377","47.355625","34.405056","0.752822"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2053","1282","1318","6817","6856","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1743.3009","0","309.69846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184.4449","117.81824","66.62667","39.320065","0.783188"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2054","1267","1297","6861","6901","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1484.4518","0","351.4581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173.5764","107.360725","66.215675","39.320065","0.693295"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2055","1237","1261","6870","6897","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","966.6594","0","282.22284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.80173","57.584805","27.216927","23.506561","0.789693"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2056","1331","1360","6871","6908","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2002.9045","0","333.14456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163.52989","108.045715","55.48417","33.122883","0.774381"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2057","1228","1254","6968","6997","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1062.8152","0","223.01093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.34212","79.36748","23.974642","22.651777","0.786737"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2058","1359","1388","6972","7002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1648.2651","0","318.54895","0","0","0","0","0","1","0.319662","1","82.8381","259.14285","0","0","0","0","0","0","0","0","0","0","118.59456","90.00765","28.586906","27.139393","0.634963"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2059","1191","1222","7013","7042","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","888.99274","0","201.6005","2","1.050318","1","337.0606","320.91306","39","24.750963","4","20903.559","844.55536","0","0","0","0","0","0","0","0","0","0","129.60007","91.78863","37.811436","27.780481","0.831692"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2060","1462","1495","7014","7053","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1445.0405","0","338.51297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.12059","117.8639","65.25669","40.815937","0.722191"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2061","1300","1333","7051","7088","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1275.3376","0","310.17514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170.56245","111.333664","59.22878","35.473537","0.714817"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2062","1573","1599","7055","7083","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1594.8293","0","315.36798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.97509","56.214825","26.760265","25.429825","0.718082"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2063","1577","1604","7069","7095","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1629.1476","0","264.19916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.11209","54.34252","28.76957","25.002432","0.788264"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2064","1265","1298","7129","7167","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1550.2091","0","356.22382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.75526","115.48927","67.26599","36.755714","0.837175"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2065","1188","1225","7139","7161","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1199.0104","0","291.79056","12","24.020308","3","14323.82","596.3213","47","29.408894","4","24563.596","835.2438","0","0","0","0","0","3","3.790277","1","1918.1083","506.06024","101.74381","66.718","35.02581","29.062656","0.620731"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2066","1477","1505","7138","7154","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1751.0664","0","486.60294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.695595","49.68459","22.011003","20.087425","0.735875"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2067","1553","1579","7143","7166","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1263.7852","0","250.15807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.866005","71.649925","17.216076","17.950464","0.778601"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2068","1186","1214","7164","7190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2049.2195","0","414.83673","0","0","0","0","0","3","3.196619","1","1527.0704","477.7143","0","0","0","0","0","0","0","0","0","0","85.48672","55.94083","29.54589","26.284609","0.71545"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2069","1817","1851","6786","6818","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1546.6117","0","299.12708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155.584","103.844444","51.73956","32.481792","0.843092"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2070","1930","1956","6794","6819","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1121.402","0","248.6069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.02076","55.529835","27.490923","24.57504","0.832595"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2071","1921","1951","6806","6836","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1191.0154","0","302.64902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.11464","71.55859","41.556046","30.344833","0.761042"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2072","1976","2012","6822","6859","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1076.5441","0","280.8359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185.76923","115.76327","70.00595","38.892673","0.895379"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2073","1630","1654","6850","6889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1290.9362","0","343.24014","0","0","0","0","0","1","0.319662","1","84.29941","263.7143","0","0","0","0","0","0","0","0","0","0","146.90747","93.93493","52.97254","35.046146","0.703905"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2074","1604","1631","6856","6888","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1857.0206","0","526.08234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121.47152","81.55945","39.91207","31.627008","0.626271"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2075","1633","1665","6940","6976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1474.5012","0","289.20593","0","0","0","0","0","1","0.593658","1","191.84279","323.15384","0","0","0","0","0","0","0","0","0","0","160.37894","106.44741","53.931526","35.046146","0.765616"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2076","1963","1999","6978","7011","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1124.9238","0","249.9628","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164.39754","108.045715","56.35182","34.83245","0.801829"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2077","1781","1815","7028","7058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1461.2075","0","261.50827","0","0","0","0","0","1","0.547992","1","149.51044","272.83334","0","0","0","0","0","0","0","0","0","0","143.2542","99.46051","43.79368","30.344833","0.755148"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2078","1983","2016","7037","7069","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1960.3574","0","372.99136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.38654","100.60216","41.784374","32.0544","0.716866"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","2079","1956","1986","7060","7083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1044.8956","0","297.96576","0","0","0","0","0","1","0.410994","1","107.68039","262","0","0","0","0","0","0","0","0","0","0","93.752266","62.699394","31.052868","26.284609","0.688501"
