"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","No Fluoro Nuclei","POU4F1+ Nuclei","SEMA3D+ Nuclei","SEMA3D+POU4F1-","TLE2+ Nuclei","TLE2+POU4F1-","ONECUT2+ Nuclei","ONECUT2+POU4F1-","SEMA3D+TLE2+","SEMA3D+TLE2+POU4F1-","SEMA3D+ONECUT2+","SEMA3D+ONECUT2+POU4F1-","TLE2+ONECUT2+","TLE2+ONECUT2+POU4F1-","SEMA3D+TLE2+ONECUT2+","POU4F1-SEMA3D+TLE2+ONECUT2+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","SEMA3D - 570 Copies","SEMA3D - 570 Area (µm²)","SEMA3D - 570 Classification","SEMA3D - 570 Cell Intensity","SEMA3D - 570 Avg Intensity","TLE2 - 620 Copies","TLE2 - 620 Area (µm²)","TLE2 - 620 Classification","TLE2 - 620 Cell Intensity","TLE2 - 620 Avg Intensity","ONECUT2 - 690 Copies","ONECUT2 - 690 Area (µm²)","ONECUT2 - 690 Classification","ONECUT2 - 690 Cell Intensity","ONECUT2 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","44","1377","1399","1857","1883","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","784.0084","0","93.27381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.834114","54.76177","22.072346","21.79498","0.713472"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","45","1548","1590","1864","1903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2243.3164","0","423.7188","0","0","0","0","0","10","2.095476","3","5883.8633","2807.889","2","0.83819","1","624.68463","745.2778","4","2.28174","2","1904.3684","834.61224","222.3067","110.12889","112.1778","53.084797","0.759073"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","46","1298","1323","1865","1888","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1138.0253","0","81.743935","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","255.74118","784.5714","0","0","0","0","0","81.90982","65.28571","16.624107","18.773891","0.712259"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","47","1487","1524","1868","1898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2478.2612","0","279.8243","0","0","0","0","0","9","2.04891","2","5638.0405","2751.7273","5","2.747401","2","2685.3755","977.4237","1","0.465661","1","358.79202","770.5","161.77074","101.51416","60.25657","35.389866","0.803574"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","48","1439","1470","1873","1894","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1637.6699","0","178.81757","0","0","0","0","0","0","0","0","0","0","8","2.654269","2","4451.815","1677.228","0","0","0","0","0","102.11952","68.40564","33.71388","26.758192","0.770537"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","49","1258","1297","1882","1908","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3263.008","0","339.31192","0","0","0","0","0","0","0","0","0","0","6","2.933666","2","3361.05","1145.6825","3","1.816079","1","1757.918","967.97437","149.52383","85.54198","63.98186","37.547783","0.767078"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","50","1437","1475","1893","1921","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1130.0476","0","188.65036","0","0","0","0","0","0","0","0","0","0","151","38.51019","4","92620.445","2405.0896","0","0","0","0","0","141.1885","91.36275","49.825756","37.979366","0.616974"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","51","1408","1433","1902","1926","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","669.64667","0","86.39427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.42908","68.265945","20.163134","20.284435","0.825662"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","52","1261","1303","1905","1935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2642.3958","0","344.80307","0","0","0","0","0","4","0.977889","2","2697.436","2758.4285","1","0.419095","1","332.2959","792.8889","1","0.512227","1","401.77255","784.36365","179.4193","97.18351","82.23579","42.295204","0.771374"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","53","1507","1533","1904","1936","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","871.5223","0","100.41982","0","0","0","0","0","0","0","0","0","0","8","3.771856","2","4600.4077","1219.6666","8","4.889443","2","4875.6133","997.17145","113.94732","83.63277","30.31455","27.621359","0.705894"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","54","1202","1236","1911","1941","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2115.4395","0","309.26678","0","0","0","0","0","2","0.372529","1","1080.7533","2901.125","0","0","0","0","0","8","4.842877","2","4964.4614","1025.1057","158.97676","99.837776","59.138985","33.663532","0.835324"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","55","1384","1410","1926","1951","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2002.4469","0","220.69461","0","0","0","0","0","0","0","0","0","0","4","2.235174","2","2572.639","1150.9791","0","0","0","0","0","98.347664","73.34165","25.006012","22.01077","0.778734"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","56","1422","1450","1926","1952","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","989.8821","0","132.87827","0","0","0","0","0","3","0.60536","1","1677.4982","2771.077","0","0","0","0","0","0","0","0","0","0","94.94833","67.70715","27.241186","24.600273","0.726658"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","57","1411","1433","1936","1961","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1091.4396","0","117.78308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.117587","1","949.8559","849.9167","73.71418","55.599957","18.114223","18.5581","0.792616"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","58","1238","1266","1949","1983","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3259.8557","0","415.45175","0","0","0","0","0","0","0","0","0","0","5","2.793968","2","2942.7466","1053.25","1","0.884756","1","665.9888","752.7368","143.65651","82.04952","61.606987","34.958282","0.718258"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","59","1208","1236","1956","1985","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2330.63","0","430.83777","0","0","0","0","0","0","0","0","0","0","3","2.002343","1","1954.2872","976","4","2.607703","2","2269.8193","870.4286","105.14632","68.03311","37.113205","26.758192","0.768937"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","60","1467","1510","1966","2003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1600.3325","0","218.09372","0","0","0","0","0","14","2.980232","3","9028.008","3029.2969","151","44.237823","4","92848.2","2098.842","1","0.325963","1","224.72813","689.4286","216.02026","124.704094","91.31618","46.611042","0.687817"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","61","1267","1312","1980","2023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2615.2944","0","523.6109","0","0","0","0","0","7","1.490116","2","4356.8203","2923.8125","223","47.03179","4","136825.9","2909.2217","16","9.452924","4","9650.737","1020.9261","252.06245","142.30609","109.75636","55.890095","0.782156"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","62","1512","1548","1995","2030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1127.7267","0","164.45226","0","0","0","0","0","10","2.188608","3","6470.131","2956.2766","185","43.585896","4","113796.164","2610.8484","2","1.350418","1","1202.4305","890.4138","158.83707","98.0217","60.815365","39.705704","0.701754"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","63","1199","1230","2017","2045","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3573.731","0","227.93134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.56439","85.448845","39.115547","28.052942","0.845486"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","64","1528","1567","2022","2057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","804.3316","0","107.73157","0","0","0","0","0","5","0.977889","2","2791.4998","2854.6191","44","20.908192","4","26820.227","1282.7617","1","0.791624","1","731.5539","924.1177","177.78947","105.47228","72.3172","41.432037","0.686934"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","65","1228","1252","2031","2052","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","682.2174","0","77.76289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.412674","60.489403","13.923272","15.968598","0.819635"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","66","1371","1407","2047","2077","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2543.0652","0","274.03174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161.2585","101.28133","59.977173","34.5267","0.830295"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","67","1284","1313","2069","2094","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2949.425","0","326.87305","0","0","0","0","0","0","0","0","0","0","24","12.712553","4","15368.592","1208.9304","0","0","0","0","0","109.33727","77.02038","32.316895","24.600273","0.801726"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","68","1497","1528","2086","2123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2830.3438","0","345.46823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167.40523","107.008965","60.39627","38.842537","0.777745"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","69","1281","1314","2093","2117","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3080.2544","0","377.83255","0","0","0","0","0","0","0","0","0","0","2","1.350418","1","1333.9333","987.7931","0","0","0","0","0","123.53994","70.640816","52.89912","32.80036","0.853841"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","70","1415","1444","1026","1052","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1744.1417","0","216.17682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105.84481","63.469635","42.375175","28.91611","0.707868"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","71","1508","1543","1047","1079","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3313.6763","0","387.78995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2.793968","2","2220.8784","794.88336","151.47961","91.78184","59.697777","34.958282","0.816946"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","72","1416","1443","1063","1088","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2114.4648","0","436.66455","0","0","0","0","0","0","0","0","0","0","1","1.071021","1","867.1079","809.6087","36","19.231812","4","19010.902","988.5133","97.369774","66.21703","31.15274","26.973984","0.680111"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","73","1557","1584","1066","1084","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2372.4038","0","525.8663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6.100163","2","4970.655","814.8397","80.32657","46.65926","33.667313","25.46344","0.760696"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","74","1219","1256","1064","1096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3238.403","0","380.55856","0","0","0","0","0","2","0.419095","1","1037.633","2475.889","1","0.372529","1","300.58435","806.875","11","6.565824","3","5466.4443","832.5603","174.52985","106.12421","68.40564","36.684616","0.845994"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","75","1502","1533","1073","1101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3488.3042","0","349.22308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","8.055941","3","7490.8604","929.85547","106.31047","60.53597","45.774506","30.210861","0.895372"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","76","1353","1387","1077","1100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1104.1798","0","170.87305","0","0","0","0","0","0","0","0","0","0","15","8.149073","3","8901.162","1092.2914","7","4.936009","2","3904.6165","791.0472","114.97177","83.63277","31.339005","26.542398","0.64969"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","77","1560","1591","1082","1105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2683.522","0","350.38834","0","0","0","0","0","4","0.83819","2","2509.9143","2994.4443","4","2.561137","2","2539.9495","991.7273","9","4.423782","2","3620.563","818.4316","107.14866","71.106476","36.042183","27.189775","0.758641"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","78","1517","1544","1085","1114","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3172.478","0","575.4922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.04891","1","1941.2021","947.4318","72.87599","35.762787","37.113205","29.779278","0.730328"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","79","1460","1490","1089","1121","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3459.0344","0","409.5782","0","0","0","0","0","0","0","0","0","0","2","1.071021","1","961.49744","897.73914","18","10.058284","4","7810.211","776.49536","137.32352","91.40931","45.914204","30.642445","0.807714"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","80","1525","1555","1092","1121","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3342.9226","0","518.1057","0","0","0","0","0","0","0","0","0","0","24","10.337681","4","14477.224","1400.4324","11","6.239861","3","6303.8896","1010.26117","93.78418","54.62207","39.162113","30.210861","0.750128"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","81","1389","1423","1095","1129","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2897.2275","0","408.72803","0","0","0","0","0","0","0","0","0","0","41","21.513552","4","25521.451","1186.2965","19","12.805685","4","10384.247","810.9091","162.79518","100.16374","62.631443","37.547783","0.776165"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","82","1360","1389","1100","1123","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2468.271","0","657.2402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2.188608","2","1707.4402","780.1489","92.06123","55.646523","36.41471","30.426653","0.729442"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","83","1255","1288","1102","1134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3356.7588","0","416.6398","0","0","0","0","0","10","2.235174","3","5972.0127","2671.8333","2","0.83819","1","850.0181","1014.1111","13","7.636845","3","6119.069","801.2561","153.38882","97.60261","55.78622","33.663532","0.872075"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","84","1218","1247","1106","1140","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2577.9666","0","349.67642","0","0","0","0","0","0","0","0","0","0","2","1.583248","1","1292.1635","816.14703","34","21.280722","4","18010.148","846.3129","147.1024","95.414","51.688404","31.937197","0.831574"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","85","1510","1538","1115","1146","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1947.1135","0","429.59622","0","0","0","0","0","0","0","0","0","0","9","5.122274","2","5192.589","1013.7273","54","24.912878","4","32374.543","1299.5103","118.27797","78.88302","39.394943","29.779278","0.782611"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","86","1357","1390","1123","1148","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3262.2078","0","440.1528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","10.896474","4","8545.304","784.2265","118.18484","65.51854","52.66629","33.23195","0.851353"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","87","1293","1324","1139","1169","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2211.386","0","326.71408","0","0","0","0","0","0","0","0","0","0","25","10.849908","4","15178.788","1398.9785","34","19.185246","4","18188.264","948.034","137.55635","91.36275","46.1936","30.642445","0.851621"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","88","1503","1535","1142","1167","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1627.0928","0","332.28278","0","0","0","0","0","0","0","0","0","0","42","18.626451","4","25402.29","1363.775","36","15.227124","4","19089.645","1253.6605","112.55033","74.924904","37.62543","28.91611","0.649001"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","89","1540","1577","1142","1175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3417.2205","0","360.92975","0","0","0","0","0","12","2.421439","3","7116.934","2939.1345","41","17.834827","4","24887.547","1395.4465","6","4.33065","2","3615.627","834.89246","156.13623","81.53729","74.59894","43.58996","0.69343"
